ConstId,ConstName,PartyCode,CandiCode,CandiName,Votes,Abbr,CandiStatus,ValidVotes,CandiAllId,CandiMapPCode,StateCode,StateName,AllianceName,Rank
03106,Sonari,351,7,Ratan Hemrom,1579.0,IND,LOST,131346.0,0.0,351,AS,Assam,OTH,4
03106,Sonari,043,3,Anup Bhowmik,1330.0,JD(U),LOST,131346.0,0.0,043,AS,Assam,OTH,5
03106,Sonari,017,4,Bishnu Koya,1254.0,BVM,LOST,131346.0,0.0,017,AS,Assam,OTH,6
03106,Sonari,040,6,Raymond Kujur,770.0,JNCP,LOST,131346.0,0.0,040,AS,Assam,OTH,7
03106,Sonari,049,5,Monil Bokalial,732.0,LDP,LOST,131346.0,0.0,049,AS,Assam,OTH,8
03107,Thowra,019,1,Kushal Dowari,41560.0,BJP,WON,85836.0,3.0,019,AS,Assam,BJP+,1
03107,Thowra,034,3,Sushanta Borgohain,40334.0,INC,LOST,85836.0,1.0,034,AS,Assam,CONG,2
03107,Thowra,022,2,Kushal Borgohain,2066.0,CPI,LOST,85836.0,0.0,022,AS,Assam,OTH,3
03107,Thowra,999,4,Nota,1876.0,NOTA,LOST,85836.0,0.0,999,AS,Assam,OTH,4
03108,Sibsagar,034,3,Pranab Kumar Gogoi,48584.0,INC,WON,113331.0,1.0,034,AS,Assam,CONG,1
03108,Sibsagar,019,4,Surabhi Rajkonwar,48042.0,BJP,LOST,113331.0,3.0,019,AS,Assam,BJP+,2
03108,Sibsagar,351,6,Ashini Kumar Chetia,10188.0,IND,LOST,113331.0,0.0,351,AS,Assam,OTH,3
03108,Sibsagar,022,1,Jiten Borpatra Gohain,2174.0,CPI,LOST,113331.0,0.0,022,AS,Assam,OTH,4
03108,Sibsagar,353,8,Jayanta Rajkonwar,1506.0,IND,LOST,113331.0,0.0,353,AS,Assam,OTH,5
03108,Sibsagar,999,9,Nota,893.0,NOTA,LOST,113331.0,0.0,999,AS,Assam,OTH,6
03108,Sibsagar,352,7,Anwar Hussain,722.0,IND,LOST,113331.0,0.0,352,AS,Assam,OTH,7
03108,Sibsagar,010,2,Dilshad Hussain Ahmed,663.0,AIUDF,LOST,113331.0,2.0,010,AS,Assam,AUDF,8
03108,Sibsagar,049,5,Dr. Gunin Basumatari,559.0,LDP,LOST,113331.0,0.0,049,AS,Assam,OTH,9
03109,Bihpuria,019,1,Debananda Hazarika,66563.0,BJP,WON,109694.0,3.0,019,AS,Assam,BJP+,1
03109,Bihpuria,034,2,Bhupen Kumar Borah,40376.0,INC,LOST,109694.0,1.0,034,AS,Assam,CONG,2
03109,Bihpuria,999,6,Nota,834.0,NOTA,LOST,109694.0,0.0,999,AS,Assam,OTH,3
03109,Bihpuria,352,5,Premadhar Bora,754.0,IND,LOST,109694.0,0.0,352,AS,Assam,OTH,4
03109,Bihpuria,066,3,Sundar Deori,693.0,RSSC,LOST,109694.0,0.0,066,AS,Assam,OTH,5
03109,Bihpuria,351,4,Gargi Deori,474.0,IND,LOST,109694.0,0.0,351,AS,Assam,OTH,6
03110,Naoboicha,010,2,Mamun Imdadul Haque Chawdhury,56003.0,AIUDF,WON,162236.0,2.0,010,AS,Assam,AUDF,1
03110,Naoboicha,019,3,Rao Gajendra Singh,54770.0,BJP,LOST,162236.0,3.0,019,AS,Assam,BJP+,2
03110,Naoboicha,034,4,Sanjay Raj Subba,33862.0,INC,LOST,162236.0,1.0,034,AS,Assam,CONG,3
03110,Naoboicha,013,1,Jayanta Khaund,8070.0,AGP,LOST,162236.0,3.0,013,AS,Assam,BJP+,4
03110,Naoboicha,356,11,Simanta Baruah,2787.0,IND,LOST,162236.0,0.0,356,AS,Assam,OTH,5
03110,Naoboicha,355,10,Pawan Majhi Sautal,2481.0,IND,LOST,162236.0,0.0,355,AS,Assam,OTH,6
03110,Naoboicha,999,12,Nota,1176.0,NOTA,LOST,162236.0,0.0,999,AS,Assam,OTH,7
03110,Naoboicha,351,6,Saheba Ahmed,827.0,IND,LOST,162236.0,0.0,351,AS,Assam,OTH,8
03110,Naoboicha,077,5,Anupam Chutia,737.0,SUCI(C),LOST,162236.0,0.0,077,AS,Assam,OTH,9
03110,Naoboicha,354,9,Dr. Debabrat Gogoi,640.0,IND,LOST,162236.0,0.0,354,AS,Assam,OTH,10
03110,Naoboicha,352,7,Safiqul Islam,512.0,IND,LOST,162236.0,0.0,352,AS,Assam,OTH,11
03110,Naoboicha,353,8,Dilwar Hussain,371.0,IND,LOST,162236.0,0.0,353,AS,Assam,OTH,12
03111,Lakhimpur,013,2,Utpal Dutta,45917.0,AGP,WON,135518.0,3.0,013,AS,Assam,BJP+,1
03111,Lakhimpur,034,3,Joy Prakash Das,41762.0,INC,LOST,135518.0,1.0,034,AS,Assam,CONG,2
03111,Lakhimpur,352,7,Ghana Buragohain,23493.0,IND,LOST,135518.0,0.0,352,AS,Assam,OTH,3
03111,Lakhimpur,357,12,Mahim Hazarika,11272.0,IND,LOST,135518.0,0.0,357,AS,Assam,OTH,4
03111,Lakhimpur,351,6,Uday Shankar Hazarika,4750.0,IND,LOST,135518.0,0.0,351,AS,Assam,OTH,5
03111,Lakhimpur,010,4,Dipak Chetia,1313.0,AIUDF,LOST,135518.0,2.0,010,AS,Assam,AUDF,6
03111,Lakhimpur,022,1,Arup Kalita,1313.0,CPI,LOST,135518.0,0.0,022,AS,Assam,OTH,6
03111,Lakhimpur,358,13,Minakhi Gohain Baruah,1092.0,IND,LOST,135518.0,0.0,358,AS,Assam,OTH,8
03111,Lakhimpur,999,15,Nota,888.0,NOTA,LOST,135518.0,0.0,999,AS,Assam,OTH,9
03111,Lakhimpur,359,14,Hira Gogoi,861.0,IND,LOST,135518.0,0.0,359,AS,Assam,OTH,10
03111,Lakhimpur,355,10,Fazlur Rahman,730.0,IND,LOST,135518.0,0.0,355,AS,Assam,OTH,11
03111,Lakhimpur,353,8,Dilip Dutta,662.0,IND,LOST,135518.0,0.0,353,AS,Assam,OTH,12
03111,Lakhimpur,354,9,Nanda Kishore Maheswari,640.0,IND,LOST,135518.0,0.0,354,AS,Assam,OTH,13
03111,Lakhimpur,356,11,Mahim Konwar,481.0,IND,LOST,135518.0,0.0,356,AS,Assam,OTH,14
03111,Lakhimpur,077,5,Birinchi Pegu,344.0,SUCI(C),LOST,135518.0,0.0,077,AS,Assam,OTH,15
03112,Dhakuakhana,019,1,Naba Kumar Doley,81557.0,BJP,WON,147073.0,3.0,019,AS,Assam,BJP+,1
03112,Dhakuakhana,034,2,Bharat Chandra Narah,57014.0,INC,LOST,147073.0,1.0,034,AS,Assam,CONG,2
03112,Dhakuakhana,023,3,Lakhi Nath Sonowal,2270.0,CPI(M),LOST,147073.0,0.0,023,AS,Assam,OTH,3
03112,Dhakuakhana,351,6,Dilip Kumar Chowdhury,2032.0,IND,LOST,147073.0,0.0,351,AS,Assam,OTH,4
03112,Dhakuakhana,352,7,Bhumi Ranjan Doley,1855.0,IND,LOST,147073.0,0.0,352,AS,Assam,OTH,5
03112,Dhakuakhana,999,8,Nota,1111.0,NOTA,LOST,147073.0,0.0,999,AS,Assam,OTH,6
03112,Dhakuakhana,049,5,Dr Rajendra Nath Pegu,812.0,LDP,LOST,147073.0,0.0,049,AS,Assam,OTH,7
03112,Dhakuakhana,077,4,Jutika Doley,422.0,SUCI(C),LOST,147073.0,0.0,077,AS,Assam,OTH,8
03113,Dhemaji,019,2,Pradan Baruah,69592.0,BJP,WON,170160.0,3.0,019,AS,Assam,BJP+,1
03113,Dhemaji,034,3,Sumitra Doley Patir,50471.0,INC,LOST,170160.0,1.0,034,AS,Assam,CONG,2
03113,Dhemaji,351,7,Paramananda Chayengia,21874.0,IND,LOST,170160.0,0.0,351,AS,Assam,OTH,3
03113,Dhemaji,353,9,Sailen Sonowal,16548.0,IND,LOST,170160.0,0.0,353,AS,Assam,OTH,4
03113,Dhemaji,023,1,Gandheswar Borah,3830.0,CPI(M),LOST,170160.0,0.0,023,AS,Assam,OTH,5
03113,Dhemaji,049,4,Kiranban Deori,2456.0,LDP,LOST,170160.0,0.0,049,AS,Assam,OTH,6
03113,Dhemaji,352,8,Rajkumar Doley,2173.0,IND,LOST,170160.0,0.0,352,AS,Assam,OTH,7
03113,Dhemaji,999,10,Nota,1417.0,NOTA,LOST,170160.0,0.0,999,AS,Assam,OTH,8
03113,Dhemaji,050,5,Durgeswar Patir,1275.0,LJP,LOST,170160.0,0.0,050,AS,Assam,OTH,9
03113,Dhemaji,077,6,Hem Kanta Miri,524.0,SUCI(C),LOST,170160.0,0.0,077,AS,Assam,OTH,10
03114,Jonai,355,7,Bhubon Pegu,88441.0,IND,WON,206216.0,0.0,355,AS,Assam,OTH,1
03114,Jonai,019,1,Aswini Pait,39148.0,BJP,LOST,206216.0,3.0,019,AS,Assam,BJP+,2
03114,Jonai,351,3,Satho Basumatary,33265.0,IND,LOST,206216.0,0.0,351,AS,Assam,OTH,3
03114,Jonai,034,2,Sushil Pegu,30890.0,INC,LOST,206216.0,1.0,034,AS,Assam,CONG,4
03114,Jonai,356,8,Lenindra Kumar Doley,5625.0,IND,LOST,206216.0,0.0,356,AS,Assam,OTH,5
03114,Jonai,357,9,Hitesh Deori,2290.0,IND,LOST,206216.0,0.0,357,AS,Assam,OTH,6
03114,Jonai,354,6,Bhupen Narah,2120.0,IND,LOST,206216.0,0.0,354,AS,Assam,OTH,7
03114,Jonai,999,10,Nota,1850.0,NOTA,LOST,206216.0,0.0,999,AS,Assam,OTH,8
03114,Jonai,352,4,Janki Kumar Pegu,1519.0,IND,LOST,206216.0,0.0,352,AS,Assam,OTH,9
03114,Jonai,353,5,Naren Sonowal,1068.0,IND,LOST,206216.0,0.0,353,AS,Assam,OTH,10
03115,Moran,019,1,Chakradhar Gogoi,54571.0,BJP,WON,100811.0,3.0,019,AS,Assam,BJP+,1
03115,Moran,034,2,Paban Singh Ghatowar,38340.0,INC,LOST,100811.0,1.0,034,AS,Assam,CONG,2
03115,Moran,351,4,Ashok Kumar Urang,2322.0,IND,LOST,100811.0,0.0,351,AS,Assam,OTH,3
03115,Moran,999,7,Nota,1673.0,NOTA,LOST,100811.0,0.0,999,AS,Assam,OTH,4
03115,Moran,022,3,Hiranya Boruah,1650.0,CPI,LOST,100811.0,0.0,022,AS,Assam,OTH,5
03115,Moran,353,6,Sunil Rajkonwar,1464.0,IND,LOST,100811.0,0.0,353,AS,Assam,OTH,6
03115,Moran,352,5,Rubul Buragohain,791.0,IND,LOST,100811.0,0.0,352,AS,Assam,OTH,7
03116,Dibrugarh,019,3,Prasanta Phukan,63985.0,BJP,WON,104861.0,3.0,019,AS,Assam,BJP+,1
03116,Dibrugarh,034,1,Chandra Kanta Barua,36611.0,INC,LOST,104861.0,1.0,034,AS,Assam,CONG,2
03116,Dibrugarh,999,8,Nota,1116.0,NOTA,LOST,104861.0,0.0,999,AS,Assam,OTH,3
03116,Dibrugarh,022,2,Diganta Phukan,1086.0,CPI,LOST,104861.0,0.0,022,AS,Assam,OTH,4
03116,Dibrugarh,353,6,Bipul Chandra Das,748.0,IND,LOST,104861.0,0.0,353,AS,Assam,OTH,5
03116,Dibrugarh,351,4,Avinash Singh,503.0,IND,LOST,104861.0,0.0,351,AS,Assam,OTH,6
03116,Dibrugarh,354,7,Jugen Kachari,501.0,IND,LOST,104861.0,0.0,354,AS,Assam,OTH,7
03116,Dibrugarh,352,5,Padmeswar Phukan,311.0,IND,LOST,104861.0,0.0,352,AS,Assam,OTH,8
03117,Lahowal,019,1,Rituparna Baruah,59013.0,BJP,WON,109577.0,3.0,019,AS,Assam,BJP+,1
03117,Lahowal,034,2,Prithibi Majhi,39414.0,INC,LOST,109577.0,1.0,034,AS,Assam,CONG,2
03117,Lahowal,999,8,Nota,3039.0,NOTA,LOST,109577.0,0.0,999,AS,Assam,OTH,3
03117,Lahowal,022,3,Rajesh Rajput,3022.0,CPI,LOST,109577.0,0.0,022,AS,Assam,OTH,4
03117,Lahowal,352,6,Ranjit Konwar,1753.0,IND,LOST,109577.0,0.0,352,AS,Assam,OTH,5
03117,Lahowal,353,7,Sombhulal Sabor,1568.0,IND,LOST,109577.0,0.0,353,AS,Assam,OTH,6
03117,Lahowal,351,5,Priya Nath Gogoi,911.0,IND,LOST,109577.0,0.0,351,AS,Assam,OTH,7
03117,Lahowal,040,4,Boga Kumar Nag,857.0,JNCP,LOST,109577.0,0.0,040,AS,Assam,OTH,8
03118,Duliajan,019,1,Terash Gowalla,58450.0,BJP,WON,112072.0,3.0,019,AS,Assam,BJP+,1
03118,Duliajan,034,2,Dhruba Jyoti Gogoi,41364.0,INC,LOST,112072.0,1.0,034,AS,Assam,CONG,2
03118,Duliajan,999,12,Nota,2761.0,NOTA,LOST,112072.0,0.0,999,AS,Assam,OTH,3
03118,Duliajan,354,9,Jatin Konwar,1816.0,IND,LOST,112072.0,0.0,354,AS,Assam,OTH,4
03118,Duliajan,355,10,Ramesh Chandra Phukan,1816.0,IND,LOST,112072.0,0.0,355,AS,Assam,OTH,4
03118,Duliajan,356,11,Hiranya Sonowal (Raju),1144.0,IND,LOST,112072.0,0.0,356,AS,Assam,OTH,6
03118,Duliajan,351,6,Amiya Gogoi,1144.0,IND,LOST,112072.0,0.0,351,AS,Assam,OTH,6
03118,Duliajan,040,3,Anjali Senapati,1037.0,JNCP,LOST,112072.0,0.0,040,AS,Assam,OTH,8
03118,Duliajan,024,5,Sunil Tanti,710.0,CPI(ML)(L),LOST,112072.0,0.0,024,AS,Assam,OTH,9
03118,Duliajan,353,8,Probin Kumar Hazarika,651.0,IND,LOST,112072.0,0.0,353,AS,Assam,OTH,10
03118,Duliajan,352,7,Isak Karkaria,637.0,IND,LOST,112072.0,0.0,352,AS,Assam,OTH,11
03118,Duliajan,074,4,Jhuma Deb Nath,542.0,SHS,LOST,112072.0,0.0,074,AS,Assam,OTH,12
03119,Tingkhong,019,2,Bimal Borah,57072.0,BJP,WON,104500.0,3.0,019,AS,Assam,BJP+,1
03119,Tingkhong,034,1,Atuwa Munda,38734.0,INC,LOST,104500.0,1.0,034,AS,Assam,CONG,2
03119,Tingkhong,351,5,Anup Phukon,2935.0,IND,LOST,104500.0,0.0,351,AS,Assam,OTH,3
03119,Tingkhong,999,7,Nota,2075.0,NOTA,LOST,104500.0,0.0,999,AS,Assam,OTH,4
03119,Tingkhong,024,4,Mira Tanti,1299.0,CPI(ML)(L),LOST,104500.0,0.0,024,AS,Assam,OTH,5
03119,Tingkhong,352,6,Dilip Bharali,1235.0,IND,LOST,104500.0,0.0,352,AS,Assam,OTH,6
03119,Tingkhong,045,3,Eliash Sichan,1150.0,JDP,LOST,104500.0,0.0,045,AS,Assam,OTH,7
03120,Naharkatia,013,1,Naren Sonowal (Botali),46051.0,AGP,WON,98504.0,3.0,013,AS,Assam,BJP+,1
03120,Naharkatia,034,2,Pranatee Phukan,42520.0,INC,LOST,98504.0,1.0,034,AS,Assam,CONG,2
03120,Naharkatia,023,3,Suresh Ch. Deka,4026.0,CPI(M),LOST,98504.0,0.0,023,AS,Assam,OTH,3
03120,Naharkatia,352,6,Mohan Nag,2708.0,IND,LOST,98504.0,0.0,352,AS,Assam,OTH,4
03120,Naharkatia,999,7,Nota,1719.0,NOTA,LOST,98504.0,0.0,999,AS,Assam,OTH,5
03120,Naharkatia,351,5,Mahendra Dhadumiya,783.0,IND,LOST,98504.0,0.0,351,AS,Assam,OTH,6
03120,Naharkatia,040,4,Sadananda Das,697.0,JNCP,LOST,98504.0,0.0,040,AS,Assam,OTH,7
03121,Chabua,019,1,Binod Hazarika,69351.0,BJP,WON,116043.0,3.0,019,AS,Assam,BJP+,1
03121,Chabua,034,2,Raju Sahu,38597.0,INC,LOST,116043.0,1.0,034,AS,Assam,CONG,2
03121,Chabua,999,6,Nota,3012.0,NOTA,LOST,116043.0,0.0,999,AS,Assam,OTH,3
03121,Chabua,024,3,Debnath Majhi,2516.0,CPI(ML)(L),LOST,116043.0,0.0,024,AS,Assam,OTH,4
03121,Chabua,352,5,Rabin Chandra Kachari,1315.0,IND,LOST,116043.0,0.0,352,AS,Assam,OTH,5
03121,Chabua,351,4,Utpal Kakoti,1252.0,IND,LOST,116043.0,0.0,351,AS,Assam,OTH,6
03122,Tinsukia,019,3,Sanjoy Kishan,70937.0,BJP,WON,115843.0,3.0,019,AS,Assam,BJP+,1
03122,Tinsukia,034,2,Rajendra Prasad Singh,35868.0,INC,LOST,115843.0,1.0,034,AS,Assam,CONG,2
03122,Tinsukia,352,7,Lakhyajyoti Boruah,4056.0,IND,LOST,115843.0,0.0,352,AS,Assam,OTH,3
03122,Tinsukia,999,8,Nota,1986.0,NOTA,LOST,115843.0,0.0,999,AS,Assam,OTH,4
03122,Tinsukia,056,1,Cintu Baruah,1020.0,NCP,LOST,115843.0,0.0,056,AS,Assam,OTH,5
03122,Tinsukia,040,4,Ananta JyotiBhattacharjee,773.0,JNCP,LOST,115843.0,0.0,040,AS,Assam,OTH,6
03122,Tinsukia,351,6,Ram Darshan Singh,667.0,IND,LOST,115843.0,0.0,351,AS,Assam,OTH,7
03122,Tinsukia,074,5,Ram Narayan Singh,536.0,SHS,LOST,115843.0,0.0,074,AS,Assam,OTH,8
03123,Digboi,019,3,Suren Phukan,49167.0,BJP,WON,95525.0,3.0,019,AS,Assam,BJP+,1
03123,Digboi,034,1,Gautam Dhanowar,34874.0,INC,LOST,95525.0,1.0,034,AS,Assam,CONG,2
03123,Digboi,353,6,Pranab Chetia,4841.0,IND,LOST,95525.0,0.0,353,AS,Assam,OTH,3
03123,Digboi,999,9,Nota,2246.0,NOTA,LOST,95525.0,0.0,999,AS,Assam,OTH,4
03123,Digboi,351,4,Imran Siddique,1166.0,IND,LOST,95525.0,0.0,351,AS,Assam,OTH,5
03123,Digboi,354,7,Biswanath Sarma Bordoloi,977.0,IND,LOST,95525.0,0.0,354,AS,Assam,OTH,6
03123,Digboi,056,2,Nogen Dhekial Phukan,923.0,NCP,LOST,95525.0,0.0,056,AS,Assam,OTH,7
03123,Digboi,355,8,Bhabakanta Chutia,743.0,IND,LOST,95525.0,0.0,355,AS,Assam,OTH,8
03123,Digboi,352,5,Chandan Bagh,588.0,IND,LOST,95525.0,0.0,352,AS,Assam,OTH,9
03124,Margherita,019,2,Bhaskar Sharma,76365.0,BJP,WON,136740.0,3.0,019,AS,Assam,BJP+,1
03124,Margherita,034,1,Pradyut Bordoloi,53621.0,INC,LOST,136740.0,1.0,034,AS,Assam,CONG,2
03124,Margherita,999,7,Nota,2137.0,NOTA,LOST,136740.0,0.0,999,AS,Assam,OTH,3
03124,Margherita,352,4,Nidan Purty,1332.0,IND,LOST,136740.0,0.0,352,AS,Assam,OTH,4
03124,Margherita,354,6,Bishwanath Singha,1306.0,IND,LOST,136740.0,0.0,354,AS,Assam,OTH,5
03124,Margherita,351,3,Umesh Bora,1289.0,IND,LOST,136740.0,0.0,351,AS,Assam,OTH,6
03124,Margherita,353,5,Purna Chetri,690.0,IND,LOST,136740.0,0.0,353,AS,Assam,OTH,7
03125,Doom Dooma,034,2,Durga Bhumij,46938.0,INC,WON,103392.0,1.0,034,AS,Assam,CONG,1
03125,Doom Dooma,019,1,Dilip Moran,46156.0,BJP,LOST,103392.0,3.0,019,AS,Assam,BJP+,2
03125,Doom Dooma,999,10,Nota,3317.0,NOTA,LOST,103392.0,0.0,999,AS,Assam,OTH,3
03125,Doom Dooma,356,9,Hrishikesh Baruah,1481.0,IND,LOST,103392.0,0.0,356,AS,Assam,OTH,4
03125,Doom Dooma,040,3,Monoj Kumar Sawashi,1443.0,JNCP,LOST,103392.0,0.0,040,AS,Assam,OTH,5
03125,Doom Dooma,354,7,Rajesh Karmakar,1441.0,IND,LOST,103392.0,0.0,354,AS,Assam,OTH,6
03125,Doom Dooma,355,8,Sarfaraz Alam,846.0,IND,LOST,103392.0,0.0,355,AS,Assam,OTH,7
03125,Doom Dooma,351,4,Isab Hussain,642.0,IND,LOST,103392.0,0.0,351,AS,Assam,OTH,8
03125,Doom Dooma,353,6,Ranjit Singh Gorh,571.0,IND,LOST,103392.0,0.0,353,AS,Assam,OTH,9
03125,Doom Dooma,352,5,Bhaba Kanta Chutia,557.0,IND,LOST,103392.0,0.0,352,AS,Assam,OTH,10
03126,Sadiya,019,3,Bolin Chetia,38845.0,BJP,WON,120848.0,3.0,019,AS,Assam,BJP+,1
03126,Sadiya,034,4,Birinchi Neog,32279.0,INC,LOST,120848.0,1.0,034,AS,Assam,CONG,2
03126,Sadiya,357,11,Lakhin Chandra Chetia,22005.0,IND,LOST,120848.0,0.0,357,AS,Assam,OTH,3
03126,Sadiya,352,6,Dindayal Verma,12481.0,IND,LOST,120848.0,0.0,352,AS,Assam,OTH,4
03126,Sadiya,351,5,Tikendra Thapa,5047.0,IND,LOST,120848.0,0.0,351,AS,Assam,OTH,5
03126,Sadiya,023,2,Drona Charingia Phukan,2310.0,CPI(M),LOST,120848.0,0.0,023,AS,Assam,OTH,6
03126,Sadiya,999,13,Nota,2044.0,NOTA,LOST,120848.0,0.0,999,AS,Assam,OTH,7
03126,Sadiya,353,7,Biswanath Baruah,1430.0,IND,LOST,120848.0,0.0,353,AS,Assam,OTH,8
03126,Sadiya,358,12,Shrikumar Dohutia,1264.0,IND,LOST,120848.0,0.0,358,AS,Assam,OTH,9
03126,Sadiya,056,1,Anup Pratim Borbaruah,846.0,NCP,LOST,120848.0,0.0,056,AS,Assam,OTH,10
03126,Sadiya,354,8,Bulbul Gowala,783.0,IND,LOST,120848.0,0.0,354,AS,Assam,OTH,11
03126,Sadiya,355,9,Ramen Borgohain,758.0,IND,LOST,120848.0,0.0,355,AS,Assam,OTH,12
03126,Sadiya,356,10,Lalit Deori,756.0,IND,LOST,120848.0,0.0,356,AS,Assam,OTH,13
